Model,TBS2104
Firmware Version,v1.26.0

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.02
Sample Interval,0.00016
Filter Frequency,1e+08
Record Length,2000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.05
Label,
TIME,CH2
1.776e-02,0.00950195
1.792e-02,0.00567383
1.808e-02,0.00960938
1.824e-02,0.00960938
1.840e-02,0.00462891
1.856e-02,0.0128125
1.872e-02,0.00672852
1.888e-02,0.012832
1.904e-02,0.0103809
1.920e-02,0.0100488
1.936e-02,0.00569336
1.952e-02,0.0143848
1.968e-02,0.00991211
1.984e-02,0.0102637
2.000e-02,0.0118652
2.016e-02,0.0128906
2.032e-02,0.00918945
2.048e-02,0.00914063
2.064e-02,0.00793945
2.080e-02,0.00911133
2.096e-02,0.0107422
2.112e-02,0.0120117
2.128e-02,0.0112012
2.144e-02,0.0158887
2.160e-02,0.00955078
2.176e-02,0.00801758
2.192e-02,0.00887695
2.208e-02,0.0125977
2.224e-02,0.0128711
2.240e-02,0.0135449
2.256e-02,0.0131348
2.272e-02,0.0174902
2.288e-02,0.0100586
2.304e-02,0.010752
2.320e-02,0.0133496
2.336e-02,0.0116602
2.352e-02,0.0109863
2.368e-02,0.00938477
2.384e-02,0.00522461
2.400e-02,0.011582
2.416e-02,0.0185938
2.432e-02,0.0159277
2.448e-02,0.00874023
2.464e-02,0.0140918
2.480e-02,0.00613281
2.496e-02,0.00944336
2.512e-02,0.00945313
2.528e-02,-0.0072168
2.544e-02,-0.011123
2.560e-02,-0.0161426
2.576e-02,-0.015
2.592e-02,-0.0150391
2.608e-02,-0.0259766
2.624e-02,-0.0231543
2.640e-02,-0.0249902
2.656e-02,-0.0268945
2.672e-02,-0.0272461
2.688e-02,-0.0272266
2.704e-02,-0.02125
2.720e-02,-0.0252637
2.736e-02,-0.0186133
2.752e-02,-0.0233203
2.768e-02,-0.0291992
2.784e-02,-0.029541
2.800e-02,-0.0225586
2.816e-02,-0.0230273
2.832e-02,-0.0205078
2.848e-02,-0.0207227
2.864e-02,-0.0124609
2.880e-02,-0.020791
2.896e-02,-0.0122168
2.912e-02,-0.0152246
2.928e-02,-0.0175293
2.944e-02,-0.012334
2.960e-02,-0.0115723
2.976e-02,-0.00917969
2.992e-02,-0.0130371
3.008e-02,-0.00952148
3.024e-02,-0.0106445
3.040e-02,-0.0158301
3.056e-02,-0.010625
3.072e-02,-0.00795898
3.088e-02,-0.0117773
3.104e-02,-0.0201953
3.120e-02,-0.0074707
3.136e-02,-0.00785156
3.152e-02,-0.00796875
3.168e-02,-0.00954102
3.184e-02,-0.004375
3.200e-02,-0.00836914
3.216e-02,-0.00821289
3.232e-02,-0.00875977
3.248e-02,-0.00507813
3.264e-02,-0.00300781
3.280e-02,-0.0127734
3.296e-02,-0.0151367
3.312e-02,-0.0223438
3.328e-02,-0.0162402
3.344e-02,-0.0222754
3.360e-02,-0.030752
3.376e-02,-0.0269141
3.392e-02,-0.0366113
3.408e-02,-0.029082
3.424e-02,-0.035293
3.440e-02,-0.0325684
3.456e-02,-0.0293359
3.472e-02,-0.0306934
3.488e-02,-0.0264063
3.504e-02,-0.0304395
3.520e-02,-0.0245508
3.536e-02,-0.0303223
3.552e-02,-0.0232227
3.568e-02,-0.0222949
3.584e-02,-0.0241504
3.600e-02,-0.0221973
3.616e-02,-0.0189551
3.632e-02,-0.0230469
3.648e-02,-0.0247266
3.664e-02,-0.0208008
3.680e-02,-0.0229688
3.696e-02,-0.0183008
3.712e-02,-0.0199512
3.728e-02,-0.018916
3.744e-02,-0.0201367
3.760e-02,-0.00900391
3.776e-02,-0.0181738
3.792e-02,-0.0163281
3.808e-02,-0.0103223
3.824e-02,-0.0166309
3.840e-02,-0.00991211
3.856e-02,-0.00963867
3.872e-02,-0.00879883
3.888e-02,-0.0135254
3.904e-02,-0.00870117
3.920e-02,-0.00606445
3.936e-02,-0.0049707
3.952e-02,-0.00831055
3.968e-02,-0.00525391
3.984e-02,-0.0104883
4.000e-02,-0.00349609
4.016e-02,-0.0152051
4.032e-02,-0.00295898
4.048e-02,-0.00245117
4.064e-02,-0.000205078
4.080e-02,-0.00142578
4.096e-02,0.00439453
4.112e-02,-0.00703125
4.128e-02,0.000390625
4.144e-02,-0.00520508
4.160e-02,-0.00139648
4.176e-02,0.00943359
4.192e-02,0.000849609
4.208e-02,0.00220703
4.224e-02,0.000839844
4.240e-02,-0.000615234
4.256e-02,0.00892578
4.272e-02,0.00158203
4.288e-02,-0.00289063
4.304e-02,-0.00373047
4.320e-02,0.00306641
4.336e-02,-0.00260742
4.352e-02,0.00237305
4.368e-02,0.0049707
4.384e-02,-0.00160156
4.400e-02,0.0044043
4.416e-02,0.00451172
4.432e-02,0.00474609
4.448e-02,0.00204102
4.464e-02,0.00426758
4.480e-02,0.00476563
4.496e-02,0.0135645
4.512e-02,0.00904297
4.528e-02,0.00680664
4.544e-02,0.00675781
4.560e-02,0.00525391
4.576e-02,0.0112891
4.592e-02,0.0065918
4.608e-02,0.0121289
4.624e-02,0.00798828
4.640e-02,0.00890625
4.656e-02,0.00922852
4.672e-02,0.00783203
4.688e-02,0.00604492
4.704e-02,0.00744141
4.720e-02,0.00556641
4.736e-02,0.0111719
4.752e-02,0.00704102
4.768e-02,0.00966797
4.784e-02,0.0081543
4.800e-02,0.00988281
4.816e-02,0.0142969
4.832e-02,0.0114453
4.848e-02,0.0119629
4.864e-02,0.0150391
4.880e-02,0.00714844
4.896e-02,0.0158398
4.912e-02,0.0113867
4.928e-02,0.0114355
4.944e-02,0.0164551
4.960e-02,0.00847656
4.976e-02,0.0146875
4.992e-02,0.0135645
5.008e-02,0.0181934
5.024e-02,0.00703125
5.040e-02,0.0127051
5.056e-02,0.0187793
5.072e-02,0.0108594
5.088e-02,0.00885742
5.104e-02,0.0164355
5.120e-02,0.0129688
5.136e-02,0.0155078
5.152e-02,0.0169629
5.168e-02,0.0154199
5.184e-02,0.010918
5.200e-02,0.0163281
5.216e-02,0.00795898
5.232e-02,0.00957031
5.248e-02,0.0100391
5.264e-02,0.0129004
5.280e-02,0.0116699
5.296e-02,0.0170313
5.312e-02,0.0174414
5.328e-02,0.0180957
5.344e-02,0.0096875
5.360e-02,0.0208105
5.376e-02,0.0167578
5.392e-02,0.0167773
5.408e-02,0.0195898
5.424e-02,0.0132813
5.440e-02,0.0147754
5.456e-02,0.0119141
5.472e-02,0.0161328
5.488e-02,0.0217871
5.504e-02,0.0178516
5.520e-02,0.015957
5.536e-02,0.0196973
5.552e-02,0.0150391
5.568e-02,0.0185742
5.584e-02,0.0164453
5.600e-02,0.0212305
5.616e-02,0.0181738
5.632e-02,0.0146387
5.648e-02,0.0223926
5.664e-02,0.0148047
5.680e-02,0.0178809
5.696e-02,0.0234473
5.712e-02,0.0166504
5.728e-02,0.0119727
5.744e-02,0.0192871
5.760e-02,0.00943359
5.776e-02,0.0114746
5.792e-02,0.0159277
5.808e-02,0.018916
5.824e-02,0.0144141
5.840e-02,0.0162402
5.856e-02,0.013252
5.872e-02,0.00702148
5.888e-02,0.0141211
5.904e-02,0.0157813
5.920e-02,0.0177734
5.936e-02,0.022334
5.952e-02,0.0206836
5.968e-02,0.0187695
5.984e-02,0.0173535
6.000e-02,0.0162402
6.016e-02,0.0208398
6.032e-02,0.0207031
6.048e-02,0.0123535
6.064e-02,0.0244727
6.080e-02,0.0171875
6.096e-02,0.0133203
6.112e-02,0.015625
6.128e-02,0.013916
6.144e-02,0.0166699
6.160e-02,0.0135547
6.176e-02,0.0137012
6.192e-02,0.011875
6.208e-02,0.0213379
6.224e-02,0.0202539
6.240e-02,0.0232617
6.256e-02,0.0167969
6.272e-02,0.0155469
6.288e-02,0.0189746
6.304e-02,0.0275488
6.320e-02,0.0151367
6.336e-02,0.021875
6.352e-02,0.0153418
6.368e-02,0.020498
6.384e-02,0.0193555
6.400e-02,0.0157129
6.416e-02,0.0122461
6.432e-02,0.0209082
6.448e-02,0.0148926
6.464e-02,0.0189746
6.480e-02,0.017002
6.496e-02,0.0185156
6.512e-02,0.0168262
6.528e-02,0.017627
6.544e-02,0.0180176
6.560e-02,0.0162598
6.576e-02,0.0184961
6.592e-02,0.0183496
6.608e-02,0.0203906
6.624e-02,0.0164551
6.640e-02,0.018584
6.656e-02,0.0179785
6.672e-02,0.0180859
6.688e-02,0.0162988
6.704e-02,0.0170215
6.720e-02,0.0231934
6.736e-02,0.0159082
6.752e-02,0.0153711
6.768e-02,0.0146191
6.784e-02,0.0134863
6.800e-02,0.0150293
6.816e-02,0.0180859
6.832e-02,0.0183105
6.848e-02,0.0155957
6.864e-02,0.017793
6.880e-02,0.0191309
6.896e-02,0.0122363
6.912e-02,0.0179297
6.928e-02,0.0169141
6.944e-02,0.0144238
6.960e-02,0.0201172
6.976e-02,0.0141895
6.992e-02,0.0203711
7.008e-02,0.0163086
7.024e-02,0.0108105
7.040e-02,0.0175098
7.056e-02,0.0164746
7.072e-02,0.0136328
7.088e-02,0.0162207
7.104e-02,0.0130664
7.120e-02,0.0109277
7.136e-02,0.0171094
7.152e-02,0.017168
7.168e-02,0.0117285
7.184e-02,0.0170996
7.200e-02,0.0180859
7.216e-02,0.0125586
7.232e-02,0.0172656
7.248e-02,0.0210059
7.264e-02,0.0162793
7.280e-02,0.010459
7.296e-02,0.0156445
7.312e-02,0.0139844
7.328e-02,0.0169336
7.344e-02,0.0128809
7.360e-02,0.0161328
7.376e-02,0.0144336
7.392e-02,0.0181348
7.408e-02,0.0166113
7.424e-02,0.0134766
7.440e-02,0.00911133
7.456e-02,0.017793
7.472e-02,0.02
7.488e-02,0.0160352
7.504e-02,0.0178418
7.520e-02,0.0155078
7.536e-02,0.0105371
7.552e-02,0.020127
7.568e-02,0.0084082
7.584e-02,0.0115625
7.600e-02,0.0161816
7.616e-02,0.0116895
7.632e-02,0.00675781
7.648e-02,0.00947266
7.664e-02,0.0166602
7.680e-02,0.012334
7.696e-02,0.0142773
7.712e-02,0.0136133
7.728e-02,0.0155078
7.744e-02,0.0162402
7.760e-02,0.0093457
7.776e-02,0.0105664
7.792e-02,0.0139648
7.808e-02,0.0144336
7.824e-02,0.0203711
7.840e-02,0.0171973
7.856e-02,0.0127246
7.872e-02,0.0164063
7.888e-02,0.0128418
7.904e-02,0.0158594
7.920e-02,0.0113184
7.936e-02,0.0115625
7.952e-02,0.0158105
7.968e-02,0.0146094
7.984e-02,-0.000791016
8.000e-02,0.000615234
8.016e-02,-0.0053418
8.032e-02,-0.00607422
8.048e-02,-0.00578125
8.064e-02,-0.0268652
8.080e-02,-0.0348438
8.096e-02,-0.0386816
8.112e-02,-0.0403809
8.128e-02,-0.042998
8.144e-02,-0.0498926
8.160e-02,-0.0497168
8.176e-02,-0.0502637
8.192e-02,-0.0496777
8.208e-02,-0.0497363
8.224e-02,-0.0451953
8.240e-02,-0.0462598
8.256e-02,-0.0411914
8.272e-02,-0.0421289
8.288e-02,-0.0393457
8.304e-02,-0.0395898
8.320e-02,-0.0380566
8.336e-02,-0.0329785
8.352e-02,-0.0286719
8.368e-02,-0.0341699
8.384e-02,-0.0326563
8.400e-02,-0.0342188
8.416e-02,-0.0357813
8.432e-02,-0.0310156
8.448e-02,-0.0298828
8.464e-02,-0.0298926
8.480e-02,-0.0278125
8.496e-02,-0.0328906
8.512e-02,-0.0289648
8.528e-02,-0.0225195
8.544e-02,-0.0256152
8.560e-02,-0.0249707
8.576e-02,-0.0225977
8.592e-02,-0.0260254
8.608e-02,-0.0174219
8.624e-02,-0.0205469
8.640e-02,-0.0169922
8.656e-02,-0.0133691
8.672e-02,-0.0103613
8.688e-02,-0.013291
8.704e-02,-0.0194141
8.720e-02,-0.0173438
8.736e-02,-0.0174316
8.752e-02,-0.00803711
8.768e-02,-0.0129102
8.784e-02,-0.0141602
8.800e-02,-0.00870117
8.816e-02,-0.0116016
8.832e-02,-0.0107129
8.848e-02,-0.00941406
8.864e-02,-0.0123828
8.880e-02,-0.00339844
8.896e-02,-0.00766602
8.912e-02,-0.00338867
8.928e-02,-0.00823242
8.944e-02,-0.00292969
8.960e-02,-0.00442383
8.976e-02,-0.0101953
8.992e-02,-0.00285156
9.008e-02,-0.00598633
9.024e-02,-0.00355469
9.040e-02,-0.00564453
9.056e-02,-0.00288086
9.072e-02,0.00135742
9.088e-02,-0.00166016
9.104e-02,-0.00515625
9.120e-02,-0.000947266
9.136e-02,-0.000830078
9.152e-02,0.00213867
9.168e-02,0.00121094
9.184e-02,0.00388672
9.200e-02,0.00523438
9.216e-02,0.0075
9.232e-02,0.00123047
9.248e-02,0.000917969
9.264e-02,0.00338867
9.280e-02,0.0056543
9.296e-02,0.000644531
9.312e-02,0.00717773
9.328e-02,-0.000751953
9.344e-02,0.00200195
9.360e-02,0.00446289
9.376e-02,0.00494141
9.392e-02,0.00817383
9.408e-02,0.0047168
9.424e-02,0.00849609
9.440e-02,0.00439453
9.456e-02,0.0108008
9.472e-02,0.00466797
9.488e-02,0.00680664
9.504e-02,0.00521484
9.520e-02,0.00796875
9.536e-02,0.00509766
9.552e-02,0.0114648
9.568e-02,0.00716797
9.584e-02,0.00327148
9.600e-02,0.00998047
9.616e-02,0.000751953
9.632e-02,0.0119434
9.648e-02,0.0107422
9.664e-02,0.00692383
9.680e-02,0.00699219
9.696e-02,0.00960938
9.712e-02,0.0109375
9.728e-02,0.0134766
9.744e-02,0.0015625
9.760e-02,4.88281e-05
9.776e-02,0.0100781
9.792e-02,0.00393555
9.808e-02,0.00439453
9.824e-02,-0.00657227
9.840e-02,-0.015957
9.856e-02,-0.01375
9.872e-02,-0.0165039
9.888e-02,-0.0211426
9.904e-02,-0.0274805
9.920e-02,-0.0465332
9.936e-02,-0.0556055
9.952e-02,-0.0496777
9.968e-02,-0.065293
9.984e-02,-0.0563574
1.000e-01,-0.0720996
1.002e-01,-0.0776465
1.003e-01,-0.0734473
1.005e-01,-0.0772656
1.006e-01,-0.0794434
1.008e-01,-0.0792969
1.010e-01,-0.0775293
1.011e-01,-0.0716016
1.013e-01,-0.0709375
1.014e-01,-0.0742969
1.016e-01,-0.073252
1.018e-01,-0.0708105
1.019e-01,-0.0695703
1.021e-01,-0.0658203
1.022e-01,-0.0679688
1.024e-01,-0.0574902
1.026e-01,-0.0577344
1.027e-01,-0.0544434
1.029e-01,-0.0529199
1.030e-01,-0.0486719
1.032e-01,-0.0465527
1.034e-01,-0.0546387
1.035e-01,-0.0494141
1.037e-01,-0.0511523
1.038e-01,-0.0506641
1.040e-01,-0.0451465
1.042e-01,-0.0468652
1.043e-01,-0.0488867
1.045e-01,-0.0479297
1.046e-01,-0.0420996
1.048e-01,-0.0369336
1.050e-01,-0.0368848
1.051e-01,-0.0347363
1.053e-01,-0.0392773
1.054e-01,-0.033125
1.056e-01,-0.029082
1.058e-01,-0.0314941
1.059e-01,-0.0286035
1.061e-01,-0.0343848
1.062e-01,-0.0357324
1.064e-01,-0.0309375
1.066e-01,-0.0303613
1.067e-01,-0.0311719
1.069e-01,-0.0295703
1.070e-01,-0.02625
1.072e-01,-0.0176465
1.074e-01,-0.0262891
1.075e-01,-0.0223438
1.077e-01,-0.0154688
1.078e-01,-0.0166699
1.080e-01,-0.015752
1.082e-01,-0.0136816
1.083e-01,-0.0145605
1.085e-01,-0.0124707
1.086e-01,-0.0183789
1.088e-01,-0.0159082
1.090e-01,-0.016748
1.091e-01,-0.0125879
1.093e-01,-0.01625
1.094e-01,-0.0102539
1.096e-01,-0.0102148
1.098e-01,-0.0180469
1.099e-01,-0.00925781
1.101e-01,-0.00801758
1.102e-01,-0.0090918
1.104e-01,-0.00979492
1.106e-01,-0.0104785
1.107e-01,-0.00638672
1.109e-01,-0.00681641
1.110e-01,-0.00908203
1.112e-01,-0.00526367
1.114e-01,-0.00279297
1.115e-01,-0.0075
1.117e-01,-0.00731445
1.118e-01,-0.00232422
1.120e-01,-0.00139648
1.122e-01,-0.00345703
1.123e-01,-0.00275391
1.125e-01,-0.00492188
1.126e-01,-0.00662109
1.128e-01,-0.00251953
1.130e-01,-0.00320313
1.131e-01,0.00194336
1.133e-01,0.00189453
1.134e-01,0.00591797
1.136e-01,0.00499023
1.138e-01,0.00181641
1.139e-01,-0.00294922
1.141e-01,0.00078125
1.142e-01,0.0040918
1.144e-01,-0.000429688
1.146e-01,-0.0012207
1.147e-01,0.00390625
1.149e-01,0.00493164
1.150e-01,0.00955078
1.152e-01,0.00402344
1.154e-01,0.00624023
1.155e-01,0.00402344
1.157e-01,0.00522461
1.158e-01,0.00942383
1.160e-01,0.00931641
1.162e-01,0.00958984
1.163e-01,0.00535156
1.165e-01,0.00779297
1.166e-01,0.00611328
1.168e-01,0.0103613
1.170e-01,0.0062207
1.171e-01,0.00592773
1.173e-01,0.0105469
1.174e-01,0.0137109
1.176e-01,0.0131738
1.178e-01,0.0065332
1.179e-01,0.0117578
1.181e-01,0.00810547
1.182e-01,0.0180176
1.184e-01,0.00791016
1.186e-01,0.0178809
1.187e-01,0.00664063
1.189e-01,0.0109961
1.190e-01,0.0150781
1.192e-01,0.012627
1.194e-01,0.0150195
1.195e-01,0.0162305
1.197e-01,0.0160938
1.198e-01,0.0124414
1.200e-01,0.015166
1.202e-01,0.017832
1.203e-01,0.0106055
1.205e-01,0.0118848
1.206e-01,0.0162305
1.208e-01,0.0130957
1.210e-01,0.0124414
1.211e-01,0.0153125
1.213e-01,0.0152051
1.214e-01,0.0144629
1.216e-01,0.0127148
1.218e-01,0.0179004
1.219e-01,0.0143066
1.221e-01,0.0227051
1.222e-01,0.0156934
1.224e-01,0.0103125
1.226e-01,0.0176855
1.227e-01,0.0143457
1.229e-01,0.0201172
1.230e-01,0.0189258
1.232e-01,0.0214258
1.234e-01,0.0121191
1.235e-01,0.012168
1.237e-01,0.0145508
1.238e-01,0.0252539
1.240e-01,0.0199219
1.242e-01,0.0185449
1.243e-01,0.0187402
1.245e-01,0.0184277
1.246e-01,0.0141797
1.248e-01,0.0180078
1.250e-01,0.0232324
1.251e-01,0.0213867
1.253e-01,0.022793
1.254e-01,0.0276172
1.256e-01,0.0182422
1.258e-01,0.0158984
1.259e-01,0.0167773
1.261e-01,0.017334
1.262e-01,0.0176563
1.264e-01,0.0191992
1.266e-01,0.0222559
1.267e-01,0.0238574
1.269e-01,0.0215332
1.270e-01,0.0199609
1.272e-01,0.0199512
1.274e-01,0.0188965
1.275e-01,0.0226758
1.277e-01,0.025459
1.278e-01,0.0221191
1.280e-01,0.021582
1.282e-01,0.0221387
1.283e-01,0.0219727
1.285e-01,0.0184766
1.286e-01,0.0216895
1.288e-01,0.0178516
1.290e-01,0.0201758
1.291e-01,0.0229883
1.293e-01,0.020332
1.294e-01,0.0190625
1.296e-01,0.0218555
1.298e-01,0.0161426
1.299e-01,0.02
1.301e-01,0.0187891
1.302e-01,0.0175391
1.304e-01,0.0222559
1.306e-01,0.0189355
1.307e-01,0.0271289
1.309e-01,0.0121484
1.310e-01,0.0229297
1.312e-01,0.0178809
1.314e-01,0.0130859
1.315e-01,0.0205371
1.317e-01,0.0190039
1.318e-01,0.0249512
1.320e-01,0.0190918
1.322e-01,0.020918
1.323e-01,0.020459
1.325e-01,0.0193848
1.326e-01,0.0151367
1.328e-01,0.0198535
1.330e-01,0.0198145
1.331e-01,0.019375
1.333e-01,0.0193359
1.334e-01,0.0163379
1.336e-01,0.0209766
1.338e-01,0.0143848
1.339e-01,0.0214453
1.341e-01,0.0219336
1.342e-01,0.0200684
1.344e-01,0.0185059
1.346e-01,0.0202148
1.347e-01,0.022207
1.349e-01,0.0146582
1.350e-01,0.0214258
1.352e-01,0.0215332
1.354e-01,0.0192871
1.355e-01,0.0204688
1.357e-01,0.0235742
1.358e-01,0.0210059
1.360e-01,0.0175586
1.362e-01,0.0137793
1.363e-01,0.0163867
1.365e-01,0.0175293
1.366e-01,0.0179004
1.368e-01,0.0193848
1.370e-01,0.0221094
1.371e-01,0.0181055
1.373e-01,0.019873
1.374e-01,0.0216016
1.376e-01,0.0163965
1.378e-01,0.0155566
1.379e-01,0.016582
1.381e-01,0.0149121
1.382e-01,0.0195117
1.384e-01,0.0166895
1.386e-01,0.0185156
1.387e-01,0.0190332
1.389e-01,0.0149512
1.390e-01,0.0137012
1.392e-01,0.00871094
1.394e-01,0.00945313
1.395e-01,0.016582
1.397e-01,0.0154297
1.398e-01,0.0149805
1.400e-01,0.0123828
1.402e-01,0.0147852
1.403e-01,0.0110449
1.405e-01,0.0101367
1.406e-01,0.0124902
1.408e-01,0.0147168
1.410e-01,0.0105273
1.411e-01,0.0105273
1.413e-01,0.0148242
1.414e-01,0.00967773
1.416e-01,0.0119727
1.418e-01,0.00931641
1.419e-01,0.00987305
1.421e-01,0.0133398
1.422e-01,0.0151758
1.424e-01,0.00981445
1.426e-01,0.0146582
1.427e-01,0.0097168
1.429e-01,0.0123828
1.430e-01,0.0123535
1.432e-01,0.0111523
1.434e-01,0.00556641
1.435e-01,0.00675781
1.437e-01,0.0118066
1.438e-01,0.0123926
1.440e-01,0.0158691
1.442e-01,0.0131543
1.443e-01,0.0103711
1.445e-01,0.00901367
1.446e-01,0.0205859
1.448e-01,0.00949219
1.450e-01,0.01
1.451e-01,0.0144629
1.453e-01,0.0110645
1.454e-01,0.0107129
1.456e-01,0.0115918
1.458e-01,0.00766602
1.459e-01,0.00902344
1.461e-01,0.00584961
1.462e-01,0.000449219
1.464e-01,0.00323242
1.466e-01,0.000283203
1.467e-01,0.00842773
1.469e-01,0.00500977
1.470e-01,0.0103418
1.472e-01,0.000380859
1.474e-01,0.00271484
1.475e-01,0.00266602
1.477e-01,0.000791016
1.478e-01,-8.78906e-05
1.480e-01,0.004375
1.482e-01,-0.00185547
1.483e-01,0.00545898
1.485e-01,0.00348633
1.486e-01,0.00822266
1.488e-01,0.00393555
1.490e-01,-0.000732422
1.491e-01,-0.00282227
1.493e-01,0.00150391
1.494e-01,0.00512695
1.496e-01,0.00411133
1.498e-01,-0.00126953
1.499e-01,0.00476563
1.501e-01,0.00607422
1.502e-01,-0.00158203
1.504e-01,-0.00166016
1.506e-01,0.00500977
1.507e-01,0.0025293
1.509e-01,-0.00282227
1.510e-01,0.00538086
1.512e-01,0.00719727
1.514e-01,0.00489258
1.515e-01,0.00571289
1.517e-01,0.000117188
1.518e-01,-0.00197266
1.520e-01,0.00152344
1.522e-01,0.00306641
1.523e-01,0.00305664
1.525e-01,0.00253906
1.526e-01,0.00561523
1.528e-01,0.00233398
1.530e-01,0.00860352
1.531e-01,0.00514648
1.533e-01,0.00618164
1.534e-01,0.0052832
1.536e-01,0.00993164
1.538e-01,0.0044043
1.539e-01,0.0113867
1.541e-01,0.00287109
1.542e-01,0.00623047
1.544e-01,0.001875
1.546e-01,0.00691406
1.547e-01,0.00458008
1.549e-01,0.0046875
1.550e-01,0.00905273
1.552e-01,0.000126953
1.554e-01,0.0100781
1.555e-01,0.012334
1.557e-01,0.000390625
1.558e-01,0.00407227
1.560e-01,-0.000693359
1.562e-01,-0.00217773
1.563e-01,0.00365234
1.565e-01,-0.00255859
1.566e-01,0.00245117
1.568e-01,-0.0062793
1.570e-01,-0.00381836
1.571e-01,0.00145508
1.573e-01,0.00472656
1.574e-01,0.00172852
1.576e-01,0.00216797
1.578e-01,-0.000556641
1.579e-01,0.00470703
1.581e-01,0.00364258
1.582e-01,-0.00204102
1.584e-01,-8.78906e-05
1.586e-01,0.00514648
1.587e-01,0.00229492
1.589e-01,-0.00505859
1.590e-01,-0.00155273
1.592e-01,0.0069043
1.594e-01,0.000947266
1.595e-01,-0.0047168
1.597e-01,0.00651367
1.598e-01,0.00120117
1.600e-01,0.000283203
1.602e-01,0.00254883
1.603e-01,0.00316406
1.605e-01,0.00307617
1.606e-01,0.00230469
1.608e-01,0.00541992
1.610e-01,0.00487305
1.611e-01,0.00775391
1.613e-01,0.00993164
1.614e-01,0.0121973
1.616e-01,0.0093457
1.618e-01,0.00583984
1.619e-01,0.00693359
1.621e-01,0.00426758
1.622e-01,0.00521484
1.624e-01,0.00078125
1.626e-01,0.0107813
1.627e-01,0.0101855
1.629e-01,0.0103809
1.630e-01,0.00283203
1.632e-01,0.00976563
1.634e-01,0.00817383
1.635e-01,0.00733398
1.637e-01,0.00492188
1.638e-01,0.00869141
1.640e-01,0.00530273
1.642e-01,0.00795898
1.643e-01,0.00632813
1.645e-01,0.0059375
1.646e-01,0.0107617
1.648e-01,0.00801758
1.650e-01,0.0137109
1.651e-01,0.0105371
1.653e-01,0.0152148
1.654e-01,0.0147363
1.656e-01,0.0108398
1.658e-01,0.0149316
1.659e-01,0.00808594
1.661e-01,0.013916
1.662e-01,0.0150781
1.664e-01,0.0087793
1.666e-01,0.00753906
1.667e-01,0.0130176
1.669e-01,0.00959961
1.670e-01,0.0102246
1.672e-01,0.011582
1.674e-01,0.0131836
1.675e-01,0.0105664
1.677e-01,0.00814453
1.678e-01,0.00125
1.680e-01,0.00475586
1.682e-01,0.00614258
1.683e-01,0.0118457
1.685e-01,0.0121191
1.686e-01,0.00569336
1.688e-01,0.00894531
1.690e-01,0.00625
1.691e-01,0.00988281
1.693e-01,0.00870117
1.694e-01,0.00722656
1.696e-01,0.00745117
1.698e-01,0.00552734
1.699e-01,0.0122266
1.701e-01,0.0055957
1.702e-01,0.0040625
1.704e-01,0.0111035
1.706e-01,0.00746094
1.707e-01,0.0128027
1.709e-01,0.00386719
1.710e-01,0.00912109
1.712e-01,0.00708008
1.714e-01,0.0125684
1.715e-01,0.0127246
1.717e-01,0.00764648
1.718e-01,0.0144629
1.720e-01,0.0113965
1.722e-01,0.0144434
1.723e-01,0.00913086
1.725e-01,0.0149414
1.726e-01,0.00905273
1.728e-01,0.0158398
1.730e-01,0.009375
1.731e-01,0.00917969
1.733e-01,0.0125293
1.734e-01,0.0118262
1.736e-01,0.0163477
1.738e-01,0.0100684
1.739e-01,0.0137305
1.741e-01,0.0109082
1.742e-01,0.00810547
1.744e-01,0.0102441
1.746e-01,0.0130176
1.747e-01,0.011416
1.749e-01,0.0126953
1.750e-01,0.00922852
1.752e-01,0.00758789
1.754e-01,0.012002
1.755e-01,0.0119141
1.757e-01,0.00884766
1.758e-01,0.00332031
1.760e-01,0.00633789
1.762e-01,0.00561523
1.763e-01,0.00301758
1.765e-01,0.00728516
1.766e-01,0.00474609
1.768e-01,0.00366211
1.770e-01,0.00831055
1.771e-01,0.0108984
1.773e-01,0.0110352
1.774e-01,0.00601563
1.776e-01,0.0178711
1.778e-01,0.0116504
1.779e-01,0.00929688
1.781e-01,0.0123633
1.782e-01,0.00764648
1.784e-01,0.00931641
1.786e-01,0.010752
1.787e-01,0.00956055
1.789e-01,0.0129688
1.790e-01,0.00891602
1.792e-01,0.0149902
1.794e-01,0.0148535
1.795e-01,0.0090625
1.797e-01,0.0130664
1.798e-01,0.00639648
1.800e-01,0.00705078
1.802e-01,0.00548828
1.803e-01,0.0129492
1.805e-01,0.00585938
1.806e-01,0.00874023
1.808e-01,0.00878906
1.810e-01,0.00456055
1.811e-01,0.00886719
1.813e-01,0.010293
1.814e-01,0.00779297
1.816e-01,0.0112988
1.818e-01,0.0124512
1.819e-01,0.00942383
1.821e-01,0.00427734
1.822e-01,0.00269531
1.824e-01,0.0113281
1.826e-01,0.00868164
1.827e-01,0.0153027
1.829e-01,0.00933594
1.830e-01,0.00740234
1.832e-01,0.0116406
1.834e-01,0.00786133
1.835e-01,0.0124219
1.837e-01,0.0140527
1.838e-01,0.00838867
1.840e-01,0.00818359
1.842e-01,0.0128027
1.843e-01,0.0125098
1.845e-01,0.00966797
1.846e-01,0.0126074
1.848e-01,0.0119629
1.850e-01,0.0109082
1.851e-01,0.014043
1.853e-01,0.00935547
